conversation_id,title,total_messages,user_messages,assistant_messages,user_assistant_ratio,duration_minutes,active_days,messages_per_hour,avg_user_message_length,median_user_message_length,max_user_message_length,avg_user_words,total_user_words,first_hour,first_day,first_month,first_year,peak_user_hour,technical_term_count,primary_intent,primary_intent_score,depth_score,builder_score,learning_score,troubleshooting_score,technical_score,interaction_intensity,persistence_score,iteration_score,conversation_type,is_builder,is_learner,is_troubleshooter,is_researcher,is_creator,is_planner,dna_depth,dna_technical,dna_iteration,dna_persistence,dna_intensity,dna_builder,dna_learner,dna_troubleshooter,dna_researcher,dna_creator,dna_explorer
68d3db8b-2e4c-8327-a57b-3b5635b037d5,Explain PDF tasks,16,8,8,1.0,13.293423533333334,1,72.21615993749049,11.0,6.5,44,2.75,22,11,Wednesday,September,2025,12,2,learn,2,54.28769017980636,33.29875518672199,48.25726141078838,39.95850622406639,66.59751037344398,46.88796680497925,50.12448132780083,65.35269709543569,Learner,0,1,0,0,0,0,0.7670640010506278,0.07050605896614184,0.8162546085447842,0.020767304449745717,0.016413128350237418,0.270727558656283,40.138579011949766,0.25585602287634024,0.17945325278721352,0.13857901194976507,0.2943405414174366
68d3e227-4c64-832a-82c0-912dcda7e97b,Set margins in doc,4,2,2,1.0,1.5991052,1,150.08393444033572,100.5,100.5,180,17.5,35,12,Wednesday,September,2025,12,0,build,1,31.3969571230982,60.47717842323652,38.25726141078839,12.572614107883815,20.95435684647303,65.14522821576763,33.44398340248963,24.5850622406639,Builder,1,0,0,0,0,0,0.1366549669770162,0.012692502961584024,0.14123834309260463,0.002498160421376743,0.03411074309974518,40.047892720306514,1.2059095172089516,0.03144654088050315,1.5994176876375459,1.2059095172089516,0.8435029345952001
68f71fde-79a8-8324-abf3-24ab6aa5b0f9,Suggest final year project,23,10,13,0.7692307692307693,87.11229326666667,1,15.841621753379483,1503.6,30.5,14772,217.1,2171,5,Tuesday,October,2025,6,49,learn,15,64.73029045643153,46.2655601659751,98.83817427385893,55.51867219917012,92.5311203319502,21.16182572614108,63.3195020746888,72.9253112033195,Learner,0,1,0,0,0,0,1.1412557179990812,2.3192317256220503,1.1274669269139015,0.1360889097566254,0.003600448588504192,1.1171802317788055,58.639249096434014,1.1584096673885749,24.327466910872044,18.639249096434014,12.775181144965869
6905dceb-7e14-8321-988d-b09b1942d2a0,Online duplicate marksheet process,17,8,9,0.8888888888888888,120.52558513333334,1,8.462933400170668,34.125,13.0,123,6.625,53,10,Saturday,November,2025,10,1,other,0,63.55463347164592,26.45228215767635,26.016597510373444,31.74273858921162,52.9045643153527,15.352697095435683,65.31120331950208,66.59751037344398,Explorer,0,0,0,0,0,0,0.9036928873038477,0.05048403303697175,0.8449902407286922,0.18828795412795013,0.001923436696672122,0.2710598201965962,0.4243795844823246,0.23799090451993113,0.5530260620342623,0.4243795844823246,0.581405973359982
691b0f5a-fa04-8320-af2f-472835e63dc6,Professional description write,32,16,16,1.0,60.06014183333333,1,31.967956474828057,235.9375,41.5,2412,34.0,544,12,Monday,November,2025,12,54,build,22,65.83679114799446,96.99170124481329,51.99170124481327,56.39004149377593,93.98340248962656,28.21576763485477,60.8298755186722,82.05394190871368,Builder,1,0,0,0,0,0,1.6380476473674765,1.8855314449978526,1.7162762958143571,0.09382739123749143,0.007265606107695643,41.339018285507635,2.9985179523469254,1.4364145044536394,3.8665054295844397,2.9985179523469254,2.4418388183838737
691c04c4-a754-832b-aa22-554a30c9384e,Python 3 code,6,3,3,1.0,5.129317833333333,1,70.18477148374538,14.666666666666666,18.0,18,3.333333333333333,10,5,Tuesday,November,2025,5,4,other,0,39.55739972337483,36.82572614107884,5.643153526970955,44.190871369294605,73.65145228215768,46.058091286307054,41.90871369294606,34.75103734439834,Explorer,0,0,0,0,0,0,0.24326696766060257,0.1286822579124592,0.25374105400130126,0.008013143100213322,0.015951438896666795,0.14234911475828757,0.1777609190590023,0.13435355518664274,0.2345969391336061,0.1777609190590023,0.1863708113314594
691c6e8a-bb88-8324-ab2e-7edc28529cfa,Trip description prompt,4,2,2,1.0,1.2757531333333332,1,188.12417052264607,68.0,68.0,136,13.0,26,13,Tuesday,November,2025,13,0,other,0,31.258644536652834,10.477178423236516,32.946058091286304,12.572614107883815,20.95435684647303,70.12448132780082,33.19502074688796,24.5850622406639,Explorer,0,0,0,0,0,0,0.13633924926535587,0.009428716485748133,0.14123834309260463,0.001993012082720199,0.04275644342267473,0.047892720306513405,0.8167795320959071,0.03144654088050315,1.0827535651373776,0.8167795320959071,0.583830370350509
6921991e-d54c-8320-96cf-29f1cbc3a0cb,Movie emotional impact,10,5,5,1.0,3.6164397833333335,1,165.9090254357754,50.6,53.0,80,10.0,50,11,Saturday,November,2025,11,1,create_content,1,44.46749654218534,26.45228215767635,31.53526970954357,31.74273858921162,52.9045643153527,68.04979253112033,40.4149377593361,51.55601659751038,Creator,0,0,0,0,1,0,0.4481200817394676,0.04939610421169312,0.47874647581869445,0.005649688796594256,0.037707434614319836,0.1593101394813982,0.6188961363508308,0.14365128187842172,0.8131067504091231,40.618896136350834,0.5303647973678165
69288364-ae94-8324-a8df-d500d4d5ba5f,Railway exam details,20,10,10,1.0,13.47379995,1,89.06173495621776,32.3,26.5,84,6.0,60,16,Thursday,November,2025,17,4,learn,3,56.77731673582296,36.82572614107884,64.93775933609959,44.190871369294605,73.65145228215768,55.18672199170125,50.87136929460581,71.36929460580913,Learner,0,1,0,0,0,0,0.9735703917916325,0.14681440500043638,1.0412600303621773,0.02104909280555022,0.0202417532058826,0.36584847618868344,40.4052502139204,0.3544793413501648,0.5258279008901492,0.4052502139203981,0.5233478052360419
6928876c-6210-8321-bc0a-31ce4cdfaefe,Session reminder request,4,2,2,1.0,0.9050381333333332,1,265.18219637448794,32.0,32.0,54,5.5,11,17,Thursday,November,2025,17,1,other,0,30.290456431535272,26.45228215767635,15.850622406639005,31.74273858921162,52.9045643153527,76.76348547717843,31.45228215767635,24.5850622406639,Explorer,0,0,0,0,0,0,0.13597728686108024,0.03525302948307092,0.14123834309260463,0.0014138722358791782,0.0602700202982239,0.06352469886837138,0.3839188679406062,0.04931165923691226,0.5092324423479051,0.3839188679406062,0.2949670243235545
692a871f-36f0-8320-a22d-18e02fb57a26,Fill form details,8,4,4,1.0,5.906927483333333,1,81.26052018656772,97.0,20.5,345,10.5,42,5,Saturday,November,2025,5,2,other,0,44.05255878284924,33.29875518672199,39.79253112033196,39.95850622406639,66.59751037344398,52.69709543568465,44.149377593361,43.98340248962656,Explorer,0,0,0,0,0,0,0.3471913544255084,0.07775891780133272,0.36624376490999777,0.009227943509161165,0.01846871044906936,0.14301363783891388,1.1668931964095688,0.13006985935432766,1.5457035928434915,1.1668931964095688,0.8719425139331183
692a921c-2600-8321-ae1d-a2e3a4e29883,Email draft for upload issue,10,5,5,1.0,666.0519462833333,1,0.900830638433064,105.4,55.0,330,19.4,97,6,Saturday,November,2025,17,1,other,0,61.61825726141078,26.45228215767635,44.31535269709544,31.74273858921162,52.9045643153527,6.639004149377594,71.28630705394191,51.55601659751038,Explorer,0,0,0,0,0,0,1.0949154598878832,0.06644032247439166,0.47874647581869445,1.0405222938340593,0.00020473878565720356,0.1593101394813982,1.2865701295464222,0.14365128187842172,1.6919759291614458,1.2865701295464222,1.4929170953502764
692d8b87-474c-8326-a0ca-5f479cd50d8a,Colab notebook access help,33,16,17,0.9411764705882352,50.35446675,1,39.32123856718233,587.4375,79.0,3535,52.125,834,12,Monday,December,2025,13,52,troubleshoot,19,65.56016597510373,46.57676348547718,55.518672199170126,95.8921161825726,93.15352697095436,32.365145228215766,59.834024896265554,82.4688796680498,Problem Solver,0,0,1,0,0,0,1.6604996038587738,1.928169983860688,1.7450119279982652,0.07866495329661938,0.00893684372101905,1.3237185684860908,7.276975753795001,41.40068426774082,9.501004862775028,7.276975753795001,5.299334192460559
692d9813-fe20-8323-8683-10cff801b827,Fix librosa warnings,2,1,1,1.0,0.0157102,1,7638.3496072615235,1280.0,1280.0,1280,142.0,142,13,Monday,December,2025,13,6,troubleshoot,6,19.91701244813278,39.73029045643153,54.77178423236515,87.67634854771784,79.46058091286307,95.0207468879668,21.244813278008294,9.75103734439834,Problem Solver,0,0,1,0,0,0,0.03194381948590264,0.23907904047215084,0.02873563218390805,2.454285049658579e-05,1.7360271246281607,0.10975611147331897,15.248687120979907,40.107190710138454,20.297252629486643,15.248687120979907,10.17857507749359
692e7fd4-d38c-8323-8945-93d87812eb72,Accuracy improvement guide,32,15,17,0.8823529411764706,195.31026175,1,9.830512656102156,215.2,93.0,955,22.866666666666667,343,5,Tuesday,December,2025,6,29,troubleshoot,10,69.70954356846472,45.850622406639005,50.04149377593362,95.0207468879668,91.701244813278,16.59751037344398,67.80082987551867,81.12033195020746,Problem Solver,0,0,1,0,0,0,1.730796330535032,1.0310412856112858,1.6612448492734764,0.3051183660665865,0.0022342570708952176,0.9482188214611864,2.6794144043074386,40.95834000466291,3.4896281863942358,2.6794144043074386,2.3347486071054298
692eeb72-a33c-8323-8817-084ab69dfe21,Simple explanation of error,8,4,4,1.0,12.7666639,1,37.59791937500603,787.25,810.0,1505,64.25,257,13,Tuesday,December,2025,13,16,troubleshoot,16,47.23374827109267,43.98340248962656,54.77178423236514,92.78008298755186,87.96680497925311,30.70539419087137,49.87551867219917,43.98340248962656,Problem Solver,0,0,1,0,0,0,0.3538891321956925,0.5934225500116578,0.36624376490999777,0.019944387941455793,0.008545171564619425,0.36186133770492546,9.440065847636578,40.38018151634405,12.524621639493972,9.440065847636578,6.392749170300606
6931a47b-a30c-8321-937e-70a157b54bb6,Modify code for input,34,16,18,0.8888888888888888,75.70433725,1,26.9469369141066,917.1875,86.0,10001,83.375,1334,15,Thursday,December,2025,16,52,troubleshoot,17,67.49654218533887,46.57676348547718,57.59336099585063,95.8921161825726,93.15352697095436,25.72614107883817,62.57261410788382,83.09128630705393,Problem Solver,0,0,1,0,0,0,1.7171794431240013,2.1094914547404597,1.773747560182173,0.11826712779403573,0.006124439939756116,1.339682808588262,11.373355040078447,41.40068426774082,14.841962930566444,11.373355040078447,8.062826195979968
6931b7e6-8604-8323-a793-3dae880879b7,Code update steps,26,13,13,1.0,33.988216466666664,1,45.89826010817431,825.8461538461538,472.0,4027,80.53846153846153,1047,16,Thursday,December,2025,16,58,troubleshoot,30,62.3789764868603,47.5103734439834,57.09543568464731,97.01244813278008,95.0207468879668,36.92946058091287,57.0954356846473,77.38589211618259,Problem Solver,0,0,1,0,0,0,1.3030958716557732,2.192996673197767,1.3787681630882673,0.053097205343470816,0.010431654561252283,1.3057607591420406,10.184798422907612,41.41353535523777,13.326606457195323,10.184798422907612,7.1356990199869
69382131-d750-8320-bc57-115d88d2d28d,Code explanation and logic,30,14,16,0.875,187.12473061666665,1,9.619252324736168,246.3571428571429,29.5,1517,27.428571428571427,384,13,Tuesday,December,2025,13,25,learn,12,68.81051175656984,45.43568464730291,91.53526970954356,54.52282157676349,90.8713692946058,16.182572614107883,67.30290456431536,79.35684647302904,Learner,0,1,0,0,0,0,1.6196389236042505,0.9208538177285631,1.5487421383647797,0.29233073339223803,0.002186242292249759,0.8537624270094122,43.064205481063645,0.8554329903567686,3.99277071499442,3.064205481063647,2.559339391108921
693da768-7ed0-8321-9176-990dbc714b64,Engineering simplified,2,1,1,1.0,0.0002727333333333,1,439990.2224395014,34.0,34.0,34,6.0,6,17,Saturday,December,2025,17,0,build,1,18.25726141078838,60.47717842323652,15.975103734439834,12.572614107883815,20.95435684647303,100.0,18.25726141078838,9.75103734439834,Builder,1,0,0,0,0,0,0.03192874649843089,0.002175857650557261,0.02873563218390805,4.260705417776144e-07,100.0,40.01596424010217,0.40585126545563677,0.0,0.5396844488404776,0.40585126545563677,0.2833391154207656
69444b1c-65c8-8323-8456-91f586a8982a,Task three guide,34,17,17,1.0,46.57530206666667,1,43.80003799180942,28.529411764705884,9.0,121,5.0588235294117645,86,18,Thursday,December,2025,19,7,troubleshoot,1,65.6984785615491,41.286307053941904,23.81742738589212,89.54356846473028,82.57261410788381,35.26970954356847,59.33609958506224,83.92116182572614,Problem Solver,0,0,1,0,0,0,1.7280463217071602,0.2500349928573323,1.8287790067230536,0.07276105176608338,0.009954775301360685,0.6362437733046533,0.36991146736063485,40.62820048258291,0.4724237611532994,0.36991146736063485,0.7044441094874496
6944577e-17b4-8320-9dd2-1ada874e1b21,Global demand visualization,39,19,20,0.95,1116.4993409833332,2,2.095836436355703,346.05263157894734,19.0,4825,58.21052631578947,1106,19,Thursday,December,2025,19,15,build,18,89.90318118948824,93.46473029045644,54.35684647302905,52.15767634854772,86.92946058091286,8.29875518672199,92.448132780083,85.06224066390041,Builder,1,0,0,0,0,0,3.01096816522477,0.8700424504417943,4.939662917867212,10.31565056766608,0.00047633704784062113,40.84112080231037,4.50969889284054,0.8340145111951933,5.7455431280633515,4.50969889284054,7.221032682927975
694e044a-4b8c-8324-8421-cb8831ea984f,PDF Layout Adjustment,8,4,4,1.0,3.0066182666666665,1,159.64780275620402,50.25,28.0,145,9.75,39,3,Friday,December,2025,3,0,build,1,40.73305670816044,60.47717842323652,30.04149377593361,12.572614107883815,20.95435684647303,66.39004149377593,38.17427385892116,43.98340248962656,Builder,1,0,0,0,0,0,0.34435952162347055,0.0141430747286222,0.36624376490999777,0.004697011025900618,0.03628439783753503,40.1117496807152,0.6107515818523059,0.09433962264150944,0.8049067259839932,0.6107515818523059,0.4989159713199793
696fa602-b6dc-8328-88be-50f52c6bc1b1,Tamil Film Character Match,4,2,2,1.0,0.9820999833333331,1,244.37430411659207,64.0,64.0,64,12.0,24,15,Tuesday,January,2026,15,0,other,0,30.42876901798063,10.477178423236516,31.6597510373444,12.572614107883815,20.95435684647303,75.10373443983403,31.70124481327801,24.5850622406639,Explorer,0,0,0,0,0,0,0.13605252927777212,0.008703430602229044,0.14123834309260463,0.0015342601025861787,0.05554084878560989,0.047892720306513405,0.7685630217647315,0.03144654088050315,1.0189484086181562,0.7685630217647315,0.5514566541396583
697222e5-ca28-8321-8557-ab9b6c541de4,Clarification on Request,16,8,8,1.0,35.44541385,1,27.083898753801684,642.0,236.5,3126,52.375,419,13,Thursday,January,2026,13,20,troubleshoot,16,58.57538035961272,44.50207468879668,54.85477178423237,93.40248962655602,89.00414937759335,26.14107883817428,57.84232365145228,65.35269709543569,Problem Solver,0,0,1,0,0,0,0.7886929820050302,0.7772265350715676,0.8162546085447842,0.055373673976789675,0.006155568322322371,0.5521031727697264,7.774288916446103,40.577428153291706,10.264420293529971,7.774288916446103,5.4021169958451845
6974befb-f3ec-8323-acf0-b5a6191fd794,Murder Mystery Kaveri House,2,1,1,1.0,0.0089003333333333,1,13482.641099584283,66.0,66.0,66,13.0,13,12,Saturday,January,2026,12,0,other,0,18.94882434301521,10.477178423236516,29.87551867219917,12.572614107883815,20.95435684647303,97.9253112033195,19.50207468879668,9.75103734439834,Explorer,0,0,0,0,0,0,0.0319371704004557,0.0047143582428740664,0.02873563218390805,1.3904313781478161e-05,3.0643047076888497,0.015964240102171137,0.7883195616292048,0.0,1.0479498433436905,0.7883195616292048,0.5383247186580976
6974bf7b-4738-83a1-aa23-1af962ea4a6f,Data Analytics Project Ideas,8,4,4,1.0,3.5023416833333334,1,137.05116273611625,15.75,14.5,31,2.75,11,12,Saturday,January,2026,12,1,build,1,41.286307053941904,76.45228215767635,6.721991701244813,31.74273858921162,52.9045643153527,63.07053941908713,39.17012448132781,43.98340248962656,Builder,1,0,0,0,0,0,0.34484354099078074,0.03525302948307092,0.36624376490999777,0.005471442013596936,0.031148683708525086,40.127381659277056,0.1909857686220021,0.11220474099791855,0.2519883099230995,0.1909857686220021,0.21945931132695826
6974c0e7-9dc0-8324-a217-5779dbd4d24a,Branch · Data Analytics Project Ideas,42,21,21,1.0,1057.4631912166667,2,2.383061671490057,54.71428571428572,31.0,316,7.333333333333333,154,12,Saturday,January,2026,13,11,troubleshoot,2,90.0414937759336,42.427385892116185,37.385892116182575,90.91286307053944,84.85477178423237,9.12863070539419,91.95020746887968,86.20331950207469,Problem Solver,0,0,1,0,0,0,3.1277276540893375,0.39975054139184507,5.135932707500697,10.223422881346533,0.0005416169610036567,0.8264856083694543,0.7054591188685557,40.825447119530565,0.9033808164707612,0.7054591188685557,4.677073166698754
6975c08f-3820-8323-a6d8-52f774717aa4,Two Finger Whistling,2,1,1,1.0,0.0066916166666666,1,17932.886173495695,31.0,31.0,31,6.0,6,7,Sunday,January,2026,7,0,other,0,18.67219917012448,10.477178423236516,13.319502074688796,12.572614107883815,20.95435684647303,98.7551867219917,19.00414937759336,9.75103734439834,Explorer,0,0,0,0,0,0,0.031935013831676365,0.002175857650557261,0.02873563218390805,1.0453803734545713e-05,4.075746518653938,0.015964240102171137,0.37023284711989446,0.0,0.49219322439282115,0.37023284711989446,0.2595985170635338
6976f713-c210-8324-bb3d-278c498c9455,Python AttributeError Fix,16,8,8,1.0,6.553446933333333,1,146.48779638652042,49.25,0.0,394,4.75,38,5,Monday,January,2026,5,1,troubleshoot,2,51.6597510373444,26.45228215767635,29.294605809128637,71.74273858921163,52.9045643153527,64.31535269709543,45.39419087136929,65.35269709543569,Problem Solver,0,0,1,0,0,0,0.7604831555631305,0.045044388910578596,0.8162546085447842,0.010237951669750136,0.033293420834291945,0.255095580094425,0.5985161327986322,40.23799090451993,0.7888345558736013,0.5985161327986322,0.5957006122600169
6976f8e5-0d2c-8322-bf4e-9bca6a59d4a8,Fixing AttributeError in Code,18,9,9,1.0,24.26189008333333,1,44.514256568242565,682.0,673.0,1497,63.0,567,5,Monday,January,2026,5,26,troubleshoot,19,58.50622406639004,45.64315352697096,55.684647302904565,94.77178423236516,91.28630705394193,35.684647302904565,55.10373443983402,69.29460580912863,Problem Solver,0,0,1,0,0,0,0.8809386381834793,1.0184814331942755,0.9287573194534808,0.0379025054474066,0.010117101312260018,0.6778235243452165,8.30287231630308,40.71606540431066,10.933417389752334,8.30287231630308,5.771313128981952
6976fefd-f620-8321-8129-adaae0fcd43f,Recovering Old Code,2,1,1,1.0,0.00454685,1,26391.89768740996,187.0,187.0,187,42.0,42,5,Monday,January,2026,5,3,other,0,18.39557399723375,35.26970954356847,42.946058091286304,42.32365145228216,70.53941908713693,99.5850622406639,18.506224066390043,9.75103734439834,Explorer,0,0,0,0,0,0,0.031932919703035016,0.10902287492504867,0.02873563218390805,7.103197908390795e-06,5.998291857733007,0.06286017578774505,2.235445746481838,0.053595355069227336,2.9704403262731836,2.235445746481838,1.5030721080019167
6976ff9c-1488-8322-9912-2f6f9e2ac002,Code Upload Instructions,10,5,5,1.0,10.133791466666668,1,59.20784949775165,111.2,55.0,403,11.8,59,5,Monday,January,2026,5,5,troubleshoot,2,48.7551867219917,38.17427385892116,42.03319502074689,85.8091286307054,76.34854771784232,43.15352697095436,48.13278008298755,51.55601659751038,Problem Solver,0,0,1,0,0,0,0.454483558493333,0.17771571918239276,0.47874647581869445,0.015831251602778883,0.01345662846085011,0.2218380537288301,1.3416519732086614,40.21511175530406,1.77460534190234,1.3416519732086614,1.017292803342796
6977024e-4e48-8323-9911-98a70d672747,Whisper Module Installation Error,2,1,1,1.0,0.0089454,1,13414.7159433899,369.0,369.0,369,38.0,38,5,Monday,January,2026,5,1,troubleshoot,2,19.08713692946058,26.45228215767635,45.22821576763487,71.74273858921163,52.9045643153527,97.5103734439834,19.75103734439834,9.75103734439834,Problem Solver,0,0,1,0,0,0,0.031937214403096596,0.045044388910578596,0.02873563218390805,1.3974718006910064e-05,3.048866829133782,0.031596218664029105,4.394845887083167,40.01786511835641,5.8506075615863145,4.394845887083167,2.9426756374961847
69770f41-469c-8322-b707-bb8c120e245f,Alternatives to Streamlit in Colab,2,1,1,1.0,0.0089754666666666,1,13369.778358785432,81.0,81.0,81,15.0,15,6,Monday,January,2026,6,2,other,0,19.225449515905947,33.29875518672199,32.448132780082986,39.95850622406639,66.59751037344398,97.0954356846473,20.0,9.75103734439834,Explorer,0,0,0,0,0,0,0.03193724375988808,0.06796755837382504,0.02873563218390805,1.4021688873285352e-05,3.0386535147661777,0.04722819722588708,0.9671369391914355,0.03573023671281822,1.2858894895043187,0.9671369391914355,0.6575363623871306
697725d3-021c-8320-9910-10c870e78119,Cluttered Audio Video Datasets,8,4,4,1.0,1.8777803833333333,1,255.620947082177,32.75,28.0,66,5.25,21,8,Monday,January,2026,8,1,create_content,1,39.07330567081605,26.45228215767635,19.12863070539419,31.74273858921162,52.9045643153527,75.51867219917013,35.18672199170125,43.98340248962656,Creator,0,0,0,0,1,0,0.34325733564694205,0.03887945890066636,0.36624376490999777,0.002933513463455051,0.058096960806288116,0.12738165927705591,0.3964499019421373,0.11220474099791855,0.5235228680715495,40.396449901942134,0.35516643593197744
69772c82-7670-8323-8478-4164251c0e7e,Gradio audio file error,2,1,1,1.0,0.00932445,1,12869.391760371924,0.0,0.0,0,0.0,0,8,Monday,January,2026,8,0,other,0,19.50207468879668,10.477178423236516,0.6224066390041494,12.572614107883815,20.95435684647303,96.2655601659751,20.49792531120332,9.75103734439834,Explorer,0,0,0,0,0,0,0.03193758450371119,0.0,0.02873563218390805,1.4566878990266789e-05,2.924926760648974,0.015964240102171137,0.0,0.0,0.0,0.0,0.012778675521232043
